Latitude,Longitude,pet,year,month,day,quarter
-26.03611,30.99778,144.3,2012,8,14,3
-27.363611,31.783333,138.90001,2012,8,14,3
-26.73806,27.59194,165.90001,2012,8,14,3
-26.45,28.085833,160.7,2012,8,14,3
-27.273889,28.49,157.5,2012,8,14,3
-29.160278,26.573333,204.2,2012,8,14,3
-34.250556,20.9925,181.5,2012,8,14,3
-33.897778,20.012778,198.5,2012,8,14,3
-25.20639,27.558,176.5,2012,8,15,3
-25.49037,30.6986,138.5,2012,8,15,3
-30.398056,30.601944,137.7,2012,8,15,3
-30.27402,30.69602,136.7,2012,8,15,3
-27.169444,29.233889,148.5,2012,8,15,3
-27.3,28.586944,156.7,2012,8,15,3
-29.033333,23.983333,236.2,2012,8,15,3
-28.69485,28.23487,155.40001,2012,8,15,3
-29.615556,27.065278,190.7,2012,8,15,3
-28.883333,27.89,162.7,2012,8,15,3
-34.405833,19.600556,168.7,2012,8,15,3
-25.447222,30.711667,141.3,2012,8,15,3
-30.13573889,30.67422222,137.40001,2012,8,16,3
-26.648056,27.089444,171.8,2012,8,16,3
-27.902778,24.615556,229.7,2012,8,16,3
-30.160091,27.40124,184.1,2012,8,16,3
-30.336111,27.359444,185.8,2012,8,16,3
-30.830556,26.921389,197.7,2012,8,17,3
-29.658056,25.973333,213.6,2012,8,17,3
-31.000833,26.353056,207.0,2012,8,17,3
-30.679722,26.7125,205.2,2012,8,17,3
-29.803611,30.516111,132.3,2012,8,17,3
-28.760833,17.730278,251.7,2012,8,18,3
-22.43772222,31.07805556,157.2,2012,8,19,3
-24.679167,30.8025,131.7,2012,8,20,3
-25.99136,27.84208,163.40001,2012,8,20,3
-30.27402,30.69602,136.7,2012,8,20,3
-26.880278,26.965,175.40001,2012,8,20,3
-26.98472222,26.63227778,183.7,2012,8,20,3
-33.7075,18.97444444,214.3,2012,8,20,3
-24.183889,30.823889,148.0,2012,8,21,3
-29.380556,30.2775,132.0,2012,8,21,3
-26.45,28.085833,160.7,2012,8,21,3
-33.464444,18.740556,214.3,2012,8,21,3
-25.45963889,28.26430556,167.0,2012,8,21,3
-25.81048333,27.90955222,166.5,2012,8,22,3
-24.058889,31.237222,145.1,2012,8,22,3
-27.169444,29.233889,148.5,2012,8,22,3
-27.273889,28.49,157.5,2012,8,22,3
-27.802778,28.768333,150.7,2012,8,22,3
-28.058889,30.373611,143.8,2012,8,22,3
-29.161667,23.696389,242.5,2012,8,23,3
-28.7115,24.07288889,236.0,2012,8,23,3
-31.860278,18.6875,235.40001,2012,8,23,3
-27.937778,31.209444,139.7,2012,8,23,3
-26.648056,27.089444,171.8,2012,8,23,3
-29.1825,23.575556,242.40001,2012,8,23,3
-34.031944,22.053333,162.2,2012,8,23,3
-34.02861,22.22222,156.6,2012,8,23,3
-23.838611,31.640833,148.8,2012,8,24,3
-32.502778,19.535833,237.5,2012,8,24,3
-29.380556,30.2775,132.0,2012,8,26,3
-29.641944,30.6875,135.1,2012,8,27,3
-29.758889,30.935278,132.5,2012,8,27,3
-27.01011111,26.69808333,184.40001,2012,8,28,3
-25.127778,27.628889,178.2,2012,8,28,3
-25.20639,27.558,176.5,2012,8,28,3
-24.69514,27.40906,178.7,2012,8,28,3
-28.747778,31.745833,139.6,2012,8,28,3
-26.970278,27.211111,173.8,2012,8,28,3
-26.880278,26.965,175.40001,2012,8,28,3
-26.45,28.085833,160.7,2012,8,28,3
-26.98472222,26.63227778,183.7,2012,8,28,3
-30.86013889,29.07125,147.2,2012,8,28,3
-31.104278,29.399722,141.3,2012,8,28,3
-31.396,29.2651,143.3,2012,8,28,3
-31.554722,29.245556,134.90001,2012,8,28,3
-33.501667,21.624167,195.5,2012,8,28,3
-31.5653,18.3306,226.8,2012,8,28,3
-29.161667,23.696389,242.5,2012,8,29,3
-28.801278,31.955389,139.7,2012,8,29,3
-28.141944,26.417778,197.6,2012,8,29,3
-28.1175,26.719444,191.7,2012,8,29,3
-30.568333,29.422778,139.40001,2012,8,29,3
-30.77586667,29.03221667,148.0,2012,8,29,3
-33.13083,18.86278,216.0,2012,8,29,3
-24.282222,28.090278,160.8,2012,8,30,3
-28.75,30.442778,151.6,2012,8,30,3
-29.161667,30.629722,129.3,2012,8,30,3
-27.00222,28.76528,154.2,2012,8,30,3
-27.398611,26.614722,192.90001,2012,8,30,3
-27.671111,27.236944,181.8,2012,8,30,3
-33.38056,19.30167,208.3,2012,8,30,3
-27.902778,24.615556,229.7,2012,8,31,3
-28.760833,17.730278,251.7,2012,2,9,1
-25.99136,27.84208,163.40001,2012,3,9,1
-22.43772222,31.07805556,157.2,2012,3,9,1
-26.970278,27.211111,173.8,2012,3,9,1
-27.3,28.586944,156.7,2012,3,9,1
-31.031389,28.883333,145.3,2012,3,9,1
-33.818056,19.694722,210.2,2012,3,9,1
-27.01011111,26.69808333,184.40001,2012,4,9,2
-26.880278,26.965,175.40001,2012,4,9,2
-26.98472222,26.63227778,183.7,2012,4,9,2
-27.671111,27.236944,181.8,2012,4,9,2
-34.075556,20.145556,195.2,2012,4,9,2
-25.45963889,28.26430556,167.0,2012,4,9,2
-28.338333,31.373611,136.3,2012,4,9,2
-28.068333,31.55,144.90001,2012,4,9,2
-27.4,26.624722,192.90001,2012,4,9,2
-29.161667,23.696389,242.5,2012,5,9,2
-25.81048333,27.90955222,166.5,2012,5,9,2
-27.602222,29.942778,151.2,2012,5,9,2
-27.169444,29.233889,148.5,2012,5,9,2
-26.73806,27.59194,165.90001,2012,5,9,2
-26.45,28.085833,160.7,2012,5,9,2
-29.641944,30.6875,135.1,2012,6,9,2
-29.161667,23.696389,242.5,2012,7,9,3
-28.7115,24.07288889,236.0,2012,7,9,3
-27.02314,28.59389,157.0,2012,7,9,3
-27.273889,28.49,157.5,2012,7,9,3
-29.1825,23.575556,242.40001,2012,7,9,3
-29.028629,24.638389,231.6,2012,8,9,3
-27.01011111,26.69808333,184.40001,2012,10,9,4
-29.987778,29.851667,135.90001,2012,10,9,4
-29.744167,29.905833,140.6,2012,10,9,4
-26.98472222,26.63227778,183.7,2012,10,9,4
-29.160278,26.573333,204.2,2012,10,9,4
-34.065833,20.404167,193.7,2012,11,9,4
-25.127778,27.628889,178.2,2012,11,9,4
-24.39619444,27.08983333,178.7,2012,11,9,4
-24.69514,27.40906,178.7,2012,11,9,4
-27.363611,31.783333,138.90001,2012,11,9,4
-30.733889,29.828333,133.8,2012,11,9,4
-26.970278,27.211111,173.8,2012,11,9,4
-26.45,28.085833,160.7,2012,11,9,4
-28.69485,28.23487,155.40001,2012,11,9,4
-29.615556,27.065278,190.7,2012,11,9,4
-28.883333,27.89,162.7,2012,11,9,4
-33.897778,20.012778,198.5,2012,11,9,4
-29.161667,23.696389,242.5,2012,12,9,4
-25.20639,27.558,176.5,2012,12,9,4
-22.769722,30.886944,147.3,2012,12,9,4
-28.44555556,32.325,128.8,2013,1,24,1
-26.905,32.324722,144.0,2012,12,9,4
-30.398056,30.601944,137.7,2012,12,9,4
-30.27402,30.69602,136.7,2012,12,9,4
-30.160091,27.40124,184.1,2012,12,9,4
-30.336111,27.359444,185.8,2012,12,9,4
-28.768056,20.720556,270.80002,2012,12,9,4
-34.405833,19.600556,168.7,2012,12,9,4
-30.830556,26.921389,197.7,2012,9,13,3
-27.00222,28.76528,154.2,2012,9,13,3
-26.648056,27.089444,171.8,2012,9,13,3
-31.000833,26.353056,207.0,2012,9,13,3
-30.679722,26.7125,205.2,2012,9,13,3
-34.329722,18.990278,164.0,2012,9,13,3
-27.573056,24.746389,221.3,2012,9,14,3
-29.658056,25.973333,213.6,2012,9,14,3
-29.803611,30.516111,132.3,2012,9,14,3
-29.161667,23.696389,242.5,2012,9,17,3
-25.99136,27.84208,163.40001,2012,9,17,3
-26.73806,27.59194,165.90001,2012,9,17,3
-26.45,28.085833,160.7,2012,9,17,3
-27.935,26.126667,198.6,2012,9,17,3
-29.1825,23.575556,242.40001,2012,9,17,3
-33.31388889,19.07472222,220.3,2012,9,17,3
-27.01011111,26.69808333,184.40001,2012,9,18,3
-22.91028,29.61111,145.3,2012,9,18,3
-27.5275,30.858056,136.1,2012,9,18,3
-29.380556,30.2775,132.0,2012,9,18,3
-27.169444,29.233889,148.5,2012,9,18,3
-26.648056,27.089444,171.8,2012,9,18,3
-26.970278,27.211111,173.8,2012,9,18,3
-26.880278,26.965,175.40001,2012,9,18,3
-27.802778,28.768333,150.7,2012,9,18,3
-33.7075,18.97444444,214.3,2012,9,18,3
-25.45963889,28.26430556,167.0,2012,9,18,3
-29.161667,23.696389,242.5,2012,9,19,3
-25.81048333,27.90955222,166.5,2012,9,19,3
-23.763056,27.908611,166.2,2012,9,19,3
-27.00222,28.76528,154.2,2012,9,19,3
-27.273889,28.49,157.5,2012,9,19,3
-34.039722,22.133333,160.1,2012,9,19,3
-32.595833,19.009444,237.40001,2012,9,19,3
-34.005833,22.351111,153.1,2012,9,19,3
-31.860278,18.6875,235.40001,2012,9,20,3
-29.744167,29.905833,155.1,2013,12,27,4
-24.282222,28.090278,160.8,2012,9,20,3
-23.838611,31.640833,148.8,2012,9,20,3
-24.670833,28.560833,163.90001,2012,9,21,3
-32.502778,19.535833,237.5,2012,9,21,3
-24.183889,30.823889,148.0,2012,9,25,3
-25.127778,27.628889,178.2,2012,9,25,3
-25.20639,27.558,176.5,2012,9,25,3
-24.69514,27.40906,178.7,2012,9,25,3
-25.73411,27.21422,167.3,2012,9,25,3
-26.45,28.085833,160.7,2012,9,25,3
-31.396,29.2651,143.3,2012,9,25,3
-31.554722,29.245556,134.90001,2012,9,25,3
-33.501667,21.624167,195.5,2012,9,25,3
-33.38056,19.30167,208.3,2012,9,25,3
-29.161667,23.696389,242.5,2012,9,26,3
-27.01011111,26.69808333,184.40001,2012,9,26,3
-24.39619444,27.08983333,178.7,2012,9,26,3
-29.380556,30.2775,132.0,2012,9,26,3
-26.648056,27.089444,171.8,2012,9,26,3
-26.880278,26.965,175.40001,2012,9,26,3
-27.802778,28.768333,150.7,2012,9,26,3
-26.98472222,26.63227778,183.7,2012,9,26,3
-28.141944,26.417778,197.6,2012,9,26,3
-28.1175,26.719444,191.7,2012,9,26,3
-30.568333,29.422778,139.40001,2012,9,26,3
-30.570833,29.150556,142.3,2012,9,26,3
-31.104278,29.399722,141.3,2012,9,26,3
-31.5653,18.3306,226.8,2012,9,26,3
-29.641944,30.6875,135.1,2012,9,27,3
-24.679167,30.8025,131.7,2012,9,27,3
-28.747778,31.745833,139.6,2012,9,27,3
-28.801278,31.955389,139.7,2012,9,27,3
-28.75,30.442778,151.6,2012,9,27,3
-29.758889,30.935278,132.5,2012,9,27,3
-29.161667,30.629722,129.3,2012,9,27,3
-27.00222,28.76528,154.2,2012,9,27,3
-27.38972222,26.46388889,195.5,2012,9,27,3
-27.398611,26.614722,192.90001,2012,9,27,3
-27.671111,27.236944,181.8,2012,9,27,3
-31.031389,28.883333,145.3,2012,9,27,3
-30.86013889,29.07125,147.2,2012,9,27,3
-30.77586667,29.03221667,148.0,2012,9,27,3
-33.13083,18.86278,216.0,2012,9,27,3
-30.27402,30.69602,136.7,2012,9,28,3
-27.902778,24.615556,229.7,2012,9,28,3
-24.9675,31.516667,137.5,2012,9,30,3
-29.161667,23.696389,242.5,2012,1,10,1
-26.861111,28.884722,152.7,2012,1,10,1
-26.73806,27.59194,165.90001,2012,1,10,1
-26.45,28.085833,160.7,2012,1,10,1
-33.818056,19.694722,210.2,2012,1,10,1
-28.7115,24.07288889,236.0,2012,2,10,1
-23.658056,31.05,146.7,2012,2,10,1
-28.735556,29.820556,151.2,2012,2,10,1
-27.169444,29.233889,148.5,2012,2,10,1
-27.802778,28.768333,150.7,2012,2,10,1
-27.398611,26.614722,192.90001,2012,2,10,1
-27.671111,27.236944,181.8,2012,2,10,1
-29.1825,23.575556,242.40001,2012,2,10,1
-34.075556,20.145556,195.2,2012,2,10,1
-25.45963889,28.26430556,167.0,2012,2,10,1
-28.338333,31.373611,136.3,2012,2,10,1
-28.068333,31.55,144.90001,2012,2,10,1
-27.01011111,26.69808333,184.40001,2012,3,10,1
-25.81048333,27.90955222,166.5,2012,3,10,1
-29.641944,30.6875,135.1,2012,3,10,1
-22.769722,30.886944,147.3,2012,3,10,1
-27.00222,28.76528,154.2,2012,3,10,1
-27.02314,28.59389,157.0,2012,3,10,1
-26.648056,27.089444,171.8,2012,3,10,1
-26.880278,26.965,175.40001,2012,3,10,1
-27.273889,28.49,157.5,2012,3,10,1
-27.4275,28.525833,156.5,2012,3,10,1
-27.3,28.586944,156.7,2012,3,10,1
-34.092222,21.295278,179.0,2012,3,10,1
-25.57877778,29.12747222,161.40001,2012,3,10,1
-27.602222,29.942778,151.2,2012,4,10,2
-27.573056,24.746389,221.3,2012,5,10,2
-29.042222,24.6,233.0,2012,5,10,2
-29.028629,24.638389,231.6,2012,5,10,2
-29.7775,29.470833,136.1,2012,8,10,3
-29.744167,29.905833,140.6,2012,8,10,3
-26.45,28.085833,160.7,2012,8,10,3
-33.897778,20.012778,198.5,2012,8,10,3
-27.01011111,26.69808333,184.40001,2012,9,10,3
-34.065833,20.404167,193.7,2012,9,10,3
-25.127778,27.628889,178.2,2012,9,10,3
-24.39619444,27.08983333,178.7,2012,9,10,3
-24.69514,27.40906,178.7,2012,9,10,3
-25.73411,27.21422,167.3,2012,9,10,3
-30.733889,29.828333,133.8,2012,9,10,3
-26.648056,27.089444,171.8,2012,9,10,3
-26.970278,27.211111,173.8,2012,9,10,3
-26.880278,26.965,175.40001,2012,9,10,3
-27.802778,28.768333,150.7,2012,9,10,3
-26.98472222,26.63227778,183.7,2012,9,10,3
-29.160278,26.573333,204.2,2012,9,10,3
-28.69485,28.23487,155.40001,2012,9,10,3
-28.883333,27.89,162.7,2012,9,10,3
-28.068333,31.55,144.90001,2012,9,10,3
-30.830556,26.921389,197.7,2012,10,10,4
-25.20639,27.558,176.5,2012,10,10,4
-30.398056,30.601944,137.7,2012,10,10,4
-27.00222,28.76528,154.2,2012,10,10,4
-31.000833,26.353056,207.0,2012,10,10,4
-28.768056,20.720556,270.80002,2012,10,10,4
-34.031944,22.053333,162.2,2012,10,10,4
-34.039722,22.133333,160.1,2012,10,10,4
-34.405833,19.600556,168.7,2012,10,10,4
-34.005833,22.351111,153.1,2012,10,10,4
-30.830556,26.921389,197.7,2012,11,10,4
-30.679722,26.7125,205.2,2012,11,10,4
-30.160091,27.40124,184.1,2012,11,10,4
-30.336111,27.359444,185.8,2012,11,10,4
-28.404444,30.013056,151.7,2012,12,10,4
-27.902778,24.615556,229.7,2012,12,10,4
-29.658056,25.973333,213.6,2012,12,10,4
-31.000833,26.353056,207.0,2012,12,10,4
-29.803611,30.516111,132.3,2012,12,10,4
-25.99136,27.84208,163.40001,2012,10,15,4
-26.45,28.085833,160.7,2012,10,15,4
-33.31388889,19.07472222,220.3,2012,10,15,4
-29.161667,23.696389,242.5,2012,10,16,4
-27.01011111,26.69808333,184.40001,2012,10,16,4
-25.681111,31.783333,134.6,2012,10,16,4
-29.380556,30.2775,132.0,2012,10,16,4
-26.648056,27.089444,171.8,2012,10,16,4
-26.970278,27.211111,173.8,2012,10,16,4
-26.880278,26.965,175.40001,2012,10,16,4
-26.98472222,26.63227778,183.7,2012,10,16,4
-27.935,26.126667,198.6,2012,10,16,4
-29.160278,26.573333,204.2,2012,10,16,4
-29.1825,23.575556,242.40001,2012,10,16,4
-34.250556,20.9925,181.5,2012,10,16,4
-33.7075,18.97444444,214.3,2012,10,16,4
-25.45963889,28.26430556,167.0,2012,10,16,4
-29.161667,23.696389,242.5,2012,10,17,4
-25.81048333,27.90955222,166.5,2012,10,17,4
-24.768889,31.39,137.40001,2012,10,17,4
-24.9675,31.516667,137.5,2012,10,17,4
-27.937778,31.209444,139.7,2012,10,17,4
-27.169444,29.233889,148.5,2012,10,17,4
-27.00222,28.76528,154.2,2012,10,17,4
-27.802778,28.768333,150.7,2012,10,17,4
-32.595833,19.009444,237.40001,2012,10,17,4
-28.058889,30.373611,143.8,2012,10,17,4
-31.860278,18.6875,235.40001,2012,10,18,4
-27.273889,28.49,157.5,2012,10,18,4
-27.671111,27.236944,181.8,2012,10,18,4
-25.14944444,31.94055556,129.7,2012,10,19,4
-32.502778,19.535833,237.5,2012,10,19,4
-31.031389,28.883333,145.3,2012,10,21,4
-24.679167,30.8025,131.7,2012,10,22,4
-26.861111,28.884722,152.7,2012,10,22,4
-26.45,28.085833,160.7,2012,10,22,4
-31.396,29.2651,143.3,2012,10,22,4
-31.554722,29.245556,134.90001,2012,10,22,4
-27.01011111,26.69808333,184.40001,2012,10,23,4
-24.183889,30.823889,148.0,2012,10,23,4
-25.127778,27.628889,178.2,2012,10,23,4
-25.20639,27.558,176.5,2012,10,23,4
-24.69514,27.40906,178.7,2012,10,23,4
-28.747778,31.745833,139.6,2012,10,23,4
-26.648056,27.089444,171.8,2012,10,23,4
-26.970278,27.211111,173.8,2012,10,23,4
-26.880278,26.965,175.40001,2012,10,23,4
-27.802778,28.768333,150.7,2012,10,23,4
-27.38972222,26.46388889,195.5,2012,10,23,4
-26.98472222,26.63227778,183.7,2012,10,23,4
-28.69485,28.23487,155.40001,2012,10,23,4
-30.568333,29.422778,139.40001,2012,10,23,4
-30.570833,29.150556,142.3,2012,10,23,4
-31.104278,29.399722,141.3,2012,10,23,4
-33.501667,21.624167,195.5,2012,10,23,4
-29.161667,23.696389,242.5,2012,10,24,4
-24.39619444,27.08983333,178.7,2012,10,24,4
-24.058889,31.237222,145.1,2012,10,24,4
-28.141944,26.417778,197.6,2012,10,24,4
-27.398611,26.614722,192.90001,2012,10,24,4
-27.671111,27.236944,181.8,2012,10,24,4
-30.679722,26.7125,205.2,2012,10,24,4
-30.336111,27.359444,185.8,2012,10,24,4
-28.768056,20.720556,270.80002,2012,10,24,4
-30.86013889,29.07125,147.2,2012,10,24,4
-30.77586667,29.03221667,148.0,2012,10,24,4
-33.13083,18.86278,216.0,2012,10,24,4
-28.75,30.442778,151.6,2012,10,25,4
-29.161667,30.629722,129.3,2012,10,25,4
-27.38972222,26.46388889,195.5,2012,10,25,4
-27.671111,27.236944,181.8,2012,10,28,4
-28.068333,31.55,144.90001,2012,10,28,4
-25.99136,27.84208,163.40001,2012,10,29,4
-27.00222,28.76528,154.2,2012,10,29,4
-26.45,28.085833,160.7,2012,10,29,4
-27.01011111,26.69808333,184.40001,2012,10,30,4
-26.648056,27.089444,171.8,2012,10,30,4
-26.970278,27.211111,173.8,2012,10,30,4
-26.880278,26.965,175.40001,2012,10,30,4
-26.98472222,26.63227778,183.7,2012,10,30,4
-29.160278,26.573333,204.2,2012,10,30,4
-25.45963889,28.26430556,167.0,2012,10,30,4
-28.338333,31.373611,136.3,2012,10,30,4
-25.57877778,29.12747222,161.40001,2012,10,30,4
-29.161667,23.696389,242.5,2012,10,31,4
-25.81048333,27.90955222,166.5,2012,10,31,4
-29.641944,30.6875,135.1,2012,10,31,4
-22.769722,30.886944,147.3,2012,10,31,4
-28.44555556,32.325,128.8,2013,2,21,1
-26.73806,27.59194,165.90001,2012,10,31,4
-23.658056,31.05,146.7,2012,1,11,1
-29.161667,23.696389,242.5,2012,2,11,1
-28.7115,24.07288889,236.0,2012,2,11,1
-29.1825,23.575556,242.40001,2012,2,11,1
-29.7775,29.470833,136.1,2012,5,11,2
-29.987778,29.851667,135.90001,2012,5,11,2
-29.744167,29.905833,140.6,2012,5,11,2
-26.970278,27.211111,173.8,2012,5,11,2
-26.45,28.085833,160.7,2012,5,11,2
-33.818056,19.694722,210.2,2012,5,11,2
-33.897778,20.012778,198.5,2012,5,11,2
-34.065833,20.404167,193.7,2012,6,11,2
-24.670833,28.560833,163.90001,2012,6,11,2
-25.127778,27.628889,178.2,2012,6,11,2
-25.20639,27.558,176.5,2012,6,11,2
-24.39619444,27.08983333,178.7,2012,6,11,2
-24.69514,27.40906,178.7,2012,6,11,2
-26.03611,30.99778,144.3,2012,6,11,2
-27.363611,31.783333,138.90001,2012,6,11,2
-30.733889,29.828333,133.8,2012,6,11,2
-27.38972222,26.46388889,195.5,2012,6,11,2
-27.398611,26.614722,192.90001,2012,6,11,2
-27.671111,27.236944,181.8,2012,6,11,2
-29.160278,26.573333,204.2,2012,6,11,2
-28.69485,28.23487,155.40001,2012,6,11,2
-28.883333,27.89,162.7,2012,6,11,2
-34.092222,21.295278,179.0,2012,6,11,2
-34.075556,20.145556,195.2,2012,6,11,2
-29.161667,23.696389,242.5,2012,7,11,3
-22.935,28.004167,166.0,2012,7,11,3
-26.905,32.324722,144.0,2012,7,11,3
-30.398056,30.601944,137.7,2012,7,11,3
-30.27402,30.69602,136.7,2012,7,11,3
-27.3,28.586944,156.7,2012,7,11,3
-29.615556,27.065278,190.7,2012,7,11,3
-34.405833,19.600556,168.7,2012,7,11,3
-27.01011111,26.69808333,184.40001,2012,8,11,3
-30.830556,26.921389,197.7,2012,8,11,3
-22.91028,29.61111,145.3,2012,8,11,3
-26.861111,28.884722,152.7,2012,8,11,3
-27.00222,28.76528,154.2,2012,8,11,3
-27.02314,28.59389,157.0,2012,8,11,3
-26.648056,27.089444,171.8,2012,8,11,3
-26.880278,26.965,175.40001,2012,8,11,3
-26.98472222,26.63227778,183.7,2012,8,11,3
-29.028629,24.638389,231.6,2012,8,11,3
-30.679722,26.7125,205.2,2012,8,11,3
-30.160091,27.40124,184.1,2012,8,11,3
-30.336111,27.359444,185.8,2012,8,11,3
-34.329722,18.990278,164.0,2012,8,11,3
-29.658056,25.973333,213.6,2012,9,11,3
-31.000833,26.353056,207.0,2012,9,11,3
-29.803611,30.516111,132.3,2012,9,11,3
-25.99136,27.84208,163.40001,2012,12,11,4
-26.861111,28.884722,152.7,2012,12,11,4
-26.45,28.085833,160.7,2012,12,11,4
-27.671111,27.236944,181.8,2012,12,11,4
-33.38056,19.30167,208.3,2012,12,11,4
-32.502778,19.535833,237.5,2012,12,11,4
-27.01011111,26.69808333,184.40001,2012,11,13,4
-31.860278,18.6875,235.40001,2012,11,13,4
-25.73411,27.21422,167.3,2012,11,13,4
-22.43772222,31.07805556,157.2,2012,11,13,4
-29.380556,30.2775,132.0,2012,11,13,4
-27.169444,29.233889,148.5,2012,11,13,4
-27.00222,28.76528,154.2,2012,11,13,4
-26.970278,27.211111,173.8,2012,11,13,4
-26.880278,26.965,175.40001,2012,11,13,4
-26.98472222,26.63227778,183.7,2012,11,13,4
-27.935,26.126667,198.6,2012,11,13,4
-32.595833,19.009444,237.40001,2012,11,13,4
-25.45963889,28.26430556,167.0,2012,11,13,4
-29.161667,23.696389,242.5,2012,11,14,4
-25.81048333,27.90955222,166.5,2012,11,14,4
-27.3,28.586944,156.7,2012,11,14,4
-33.31388889,19.07472222,220.3,2012,11,14,4
-33.13083,18.86278,216.0,2012,11,14,4
-27.5275,30.858056,136.1,2012,11,15,4
-33.7075,18.97444444,214.3,2012,11,15,4
-34.250556,20.9925,181.5,2012,11,16,4
-24.679167,30.8025,131.7,2012,11,19,4
-26.45,28.085833,160.7,2012,11,19,4
-28.116667,26.725278,191.7,2012,11,19,4
-29.160278,26.573333,204.2,2012,11,19,4
-27.01011111,26.69808333,184.40001,2012,11,20,4
-24.183889,30.823889,148.0,2012,11,20,4
-25.127778,27.628889,178.2,2012,11,20,4
-25.20639,27.558,176.5,2012,11,20,4
-26.861111,28.884722,152.7,2012,11,20,4
-27.00222,28.76528,154.2,2012,11,20,4
-26.648056,27.089444,171.8,2012,11,20,4
-26.970278,27.211111,173.8,2012,11,20,4
-26.880278,26.965,175.40001,2012,11,20,4
-26.98472222,26.63227778,183.7,2012,11,20,4
-31.396,29.2651,143.3,2012,11,20,4
-31.554722,29.245556,134.90001,2012,11,20,4
-34.031944,22.053333,162.2,2012,11,20,4
-34.039722,22.133333,160.1,2012,11,20,4
-29.161667,23.696389,242.5,2012,11,21,4
-28.7115,24.07288889,236.0,2012,11,21,4
-28.747778,31.745833,139.6,2012,11,21,4
-28.141944,26.417778,197.6,2012,11,21,4
-30.27402,30.69602,136.7,2012,10,10,4
-29.160278,26.573333,204.2,2012,11,21,4
-30.570833,29.150556,142.3,2012,11,21,4
-31.104278,29.399722,141.3,2012,11,21,4
-34.02861,22.22222,156.6,2012,11,21,4
-34.005833,22.351111,153.1,2012,11,21,4
-29.140556,31.391944,135.7,2012,11,22,4
-24.39619444,27.08983333,178.7,2012,11,22,4
-28.75,30.442778,151.6,2012,11,22,4
-27.38972222,26.46388889,195.5,2012,11,22,4
-27.671111,27.236944,181.8,2012,11,22,4
-30.568333,29.422778,139.40001,2012,11,22,4
-31.031389,28.883333,145.3,2012,11,22,4
-30.86013889,29.07125,147.2,2012,11,22,4
-30.77586667,29.03221667,148.0,2012,11,22,4
-25.99136,27.84208,163.40001,2012,11,26,4
-26.73806,27.59194,165.90001,2012,11,26,4
-26.45,28.085833,160.7,2012,11,26,4
-33.818056,19.694722,210.2,2012,11,26,4
-33.897778,20.012778,198.5,2012,11,26,4
-34.065833,20.404167,193.7,2012,11,27,4
-28.404444,30.013056,151.7,2012,11,27,4
-27.169444,29.233889,148.5,2012,11,27,4
-26.861111,28.884722,152.7,2012,11,27,4
-27.3,28.586944,156.7,2012,11,27,4
-29.042222,24.6,233.0,2012,11,27,4
-29.028629,24.638389,231.6,2012,11,27,4
-33.501667,21.624167,195.5,2012,11,27,4
-34.075556,20.145556,195.2,2012,11,27,4
-25.45963889,28.26430556,167.0,2012,11,27,4
-28.338333,31.373611,136.3,2012,11,27,4
-28.068333,31.55,144.90001,2012,11,27,4
-25.57877778,29.12747222,161.40001,2012,11,27,4
-29.161667,23.696389,242.5,2012,11,28,4
-27.01011111,26.69808333,184.40001,2012,11,28,4
-25.81048333,27.90955222,166.5,2012,11,28,4
-26.648056,27.089444,171.8,2012,11,28,4
-26.970278,27.211111,173.8,2012,11,28,4
-26.880278,26.965,175.40001,2012,11,28,4
-27.802778,28.768333,150.7,2012,11,28,4
-26.98472222,26.63227778,183.7,2012,11,28,4
-34.405833,19.600556,168.7,2012,11,28,4
-29.641944,30.6875,135.1,2012,11,29,4
-25.73411,27.21422,167.3,2012,11,29,4
-24.925278,29.324444,166.8,2012,11,29,4
-27.398611,26.614722,192.90001,2012,11,29,4
-34.329722,18.990278,164.0,2012,11,29,4
-29.7775,29.470833,136.1,2012,3,12,1
-29.987778,29.851667,135.90001,2012,3,12,1
-29.744167,29.905833,140.6,2012,3,12,1
-26.970278,27.211111,173.8,2012,3,12,1
-26.45,28.085833,160.7,2012,3,12,1
-33.31388889,19.07472222,220.3,2012,3,12,1
-25.127778,27.628889,178.2,2012,4,12,2
-25.20639,27.558,176.5,2012,4,12,2
-24.39619444,27.08983333,178.7,2012,4,12,2
-24.69514,27.40906,178.7,2012,4,12,2
-22.769722,30.886944,147.3,2012,4,12,2
-27.363611,31.783333,138.90001,2012,4,12,2
-30.733889,29.828333,133.8,2012,4,12,2
-26.861111,28.884722,152.7,2012,4,12,2
-27.02314,28.59389,157.0,2012,4,12,2
-27.671111,27.236944,181.8,2012,4,12,2
-28.69485,28.23487,155.40001,2012,4,12,2
-29.615556,27.065278,190.7,2012,4,12,2
-34.092222,21.295278,179.0,2012,4,12,2
-33.13083,18.86278,216.0,2012,4,12,2
-33.7075,18.97444444,214.3,2012,4,12,2
-29.161667,23.696389,242.5,2012,5,12,2
-27.01011111,26.69808333,184.40001,2012,5,12,2
-30.398056,30.601944,137.7,2012,5,12,2
-27.00222,28.76528,154.2,2012,5,12,2
-26.648056,27.089444,171.8,2012,5,12,2
-26.880278,26.965,175.40001,2012,5,12,2
-27.273889,28.49,157.5,2012,5,12,2
-27.3,28.586944,156.7,2012,5,12,2
-26.98472222,26.63227778,183.7,2012,5,12,2
-30.336111,27.359444,185.8,2012,5,12,2
